// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 26 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet  restore --nodeReuse:false /p:UseSharedCompilation=false /p:Deterministic=true /p:Optimize=true /p:ArtifactsPath="D:\repos\bcgit\bc-csharp\crypto\benchmark\BouncyCastle.Crypto.Benchmarks\bin\Release\net10.0\BouncyCastle.Crypto.Benchmarks-1/" /p:OutDir="D:\repos\bcgit\bc-csharp\crypto\benchmark\BouncyCastle.Crypto.Benchmarks\bin\Release\net10.0\BouncyCastle.Crypto.Benchmarks-1\bin\Release\net10.0/" /p:OutputPath="D:\repos\bcgit\bc-csharp\crypto\benchmark\BouncyCastle.Crypto.Benchmarks\bin\Release\net10.0\BouncyCastle.Crypto.Benchmarks-1\bin\Release\net10.0/" /p:PublishDir="D:\repos\bcgit\bc-csharp\crypto\benchmark\BouncyCastle.Crypto.Benchmarks\bin\Release\net10.0\BouncyCastle.Crypto.Benchmarks-1\publish/" in D:\repos\bcgit\bc-csharp\crypto\benchmark\BouncyCastle.Crypto.Benchmarks\bin\Release\net10.0\BouncyCastle.Crypto.Benchmarks-1
// command took 0.9 sec and exited with 0
// start dotnet  build -c Release --no-restore --nodeReuse:false /p:UseSharedCompilation=false /p:Deterministic=true /p:Optimize=true /p:ArtifactsPath="D:\repos\bcgit\bc-csharp\crypto\benchmark\BouncyCastle.Crypto.Benchmarks\bin\Release\net10.0\BouncyCastle.Crypto.Benchmarks-1/" /p:OutDir="D:\repos\bcgit\bc-csharp\crypto\benchmark\BouncyCastle.Crypto.Benchmarks\bin\Release\net10.0\BouncyCastle.Crypto.Benchmarks-1\bin\Release\net10.0/" /p:OutputPath="D:\repos\bcgit\bc-csharp\crypto\benchmark\BouncyCastle.Crypto.Benchmarks\bin\Release\net10.0\BouncyCastle.Crypto.Benchmarks-1\bin\Release\net10.0/" /p:PublishDir="D:\repos\bcgit\bc-csharp\crypto\benchmark\BouncyCastle.Crypto.Benchmarks\bin\Release\net10.0\BouncyCastle.Crypto.Benchmarks-1\publish/" --output "D:\repos\bcgit\bc-csharp\crypto\benchmark\BouncyCastle.Crypto.Benchmarks\bin\Release\net10.0\BouncyCastle.Crypto.Benchmarks-1\bin\Release\net10.0/" in D:\repos\bcgit\bc-csharp\crypto\benchmark\BouncyCastle.Crypto.Benchmarks\bin\Release\net10.0\BouncyCastle.Crypto.Benchmarks-1
// command took 4.82 sec and exited with 0
// ***** Done, took 00:00:05 (5.81 sec)   *****
// ***** Building 1 exe(s) in Sequential: Start   *****
// start dotnet  restore --nodeReuse:false /p:UseSharedCompilation=false /p:Deterministic=true /p:Optimize=true /p:ArtifactsPath="D:\repos\bcgit\bc-csharp\crypto\benchmark\BouncyCastle.Crypto.Benchmarks\bin\Release\net10.0\BouncyCastle.Crypto.Benchmarks-2/" /p:OutDir="D:\repos\bcgit\bc-csharp\crypto\benchmark\BouncyCastle.Crypto.Benchmarks\bin\Release\net10.0\BouncyCastle.Crypto.Benchmarks-2\bin\Release\net481/" /p:OutputPath="D:\repos\bcgit\bc-csharp\crypto\benchmark\BouncyCastle.Crypto.Benchmarks\bin\Release\net10.0\BouncyCastle.Crypto.Benchmarks-2\bin\Release\net481/" /p:PublishDir="D:\repos\bcgit\bc-csharp\crypto\benchmark\BouncyCastle.Crypto.Benchmarks\bin\Release\net10.0\BouncyCastle.Crypto.Benchmarks-2\publish/" in D:\repos\bcgit\bc-csharp\crypto\benchmark\BouncyCastle.Crypto.Benchmarks\bin\Release\net10.0\BouncyCastle.Crypto.Benchmarks-2
// command took 0.91 sec and exited with 0
// start dotnet  build -c Release --no-restore --nodeReuse:false /p:UseSharedCompilation=false /p:Deterministic=true /p:Optimize=true /p:ArtifactsPath="D:\repos\bcgit\bc-csharp\crypto\benchmark\BouncyCastle.Crypto.Benchmarks\bin\Release\net10.0\BouncyCastle.Crypto.Benchmarks-2/" /p:OutDir="D:\repos\bcgit\bc-csharp\crypto\benchmark\BouncyCastle.Crypto.Benchmarks\bin\Release\net10.0\BouncyCastle.Crypto.Benchmarks-2\bin\Release\net481/" /p:OutputPath="D:\repos\bcgit\bc-csharp\crypto\benchmark\BouncyCastle.Crypto.Benchmarks\bin\Release\net10.0\BouncyCastle.Crypto.Benchmarks-2\bin\Release\net481/" /p:PublishDir="D:\repos\bcgit\bc-csharp\crypto\benchmark\BouncyCastle.Crypto.Benchmarks\bin\Release\net10.0\BouncyCastle.Crypto.Benchmarks-2\publish/" --output "D:\repos\bcgit\bc-csharp\crypto\benchmark\BouncyCastle.Crypto.Benchmarks\bin\Release\net10.0\BouncyCastle.Crypto.Benchmarks-2\bin\Release\net481/" in D:\repos\bcgit\bc-csharp\crypto\benchmark\BouncyCastle.Crypto.Benchmarks\bin\Release\net10.0\BouncyCastle.Crypto.Benchmarks-2
// command took 3.4 sec and exited with 0
// ***** Done, took 00:00:04 (4.33 sec)   *****
// Found 4 benchmarks:
//   AesEngineBenchmarks.Init: .NET 10.0(Runtime=.NET 10.0, InvocationCount=1, UnrollFactor=1)
//   AesEngineBenchmarks.ProcessBlock: .NET 10.0(Runtime=.NET 10.0, InvocationCount=1, UnrollFactor=1)
//   AesEngineBenchmarks.Init: .NET Framework 4.8.1(Runtime=.NET Framework 4.8.1, InvocationCount=1, UnrollFactor=1)
//   AesEngineBenchmarks.ProcessBlock: .NET Framework 4.8.1(Runtime=.NET Framework 4.8.1, InvocationCount=1, UnrollFactor=1)

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// **************************
// Benchmark: AesEngineBenchmarks.Init: .NET 10.0(Runtime=.NET 10.0, InvocationCount=1, UnrollFactor=1)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet BouncyCastle.Crypto.Benchmarks-1.dll --anonymousPipes 2592 2588 --benchmarkName BouncyCastle.Crypto.Benchmarks.AesEngineBenchmarks.Init --job ".NET 10.0" --benchmarkId 0 in D:\repos\bcgit\bc-csharp\crypto\benchmark\BouncyCastle.Crypto.Benchmarks\bin\Release\net10.0\BouncyCastle.Crypto.Benchmarks-1\bin\Release\net10.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.15.8
// Runtime=.NET 10.0.3 (10.0.3, 10.0.326.7603), X64 RyuJIT x86-64-v3
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX2+BMI1+BMI2+F16C+FMA+LZCNT+MOVBE,AVX,SSE3+SSSE3+SSE4.1+SSE4.2+POPCNT,X86Base+SSE+SSE2,AES+PCLMUL,AvxVnni,SERIALIZE VectorSize=256
// Job: .NET 10.0(InvocationCount=1, UnrollFactor=1)

OverheadJitting  1: 1 op, 79300.00 ns, 79.3000 us/op
WorkloadResult  21: 1 op, 100.00 ns, 100.0000 ns/op
WorkloadResult  22: 1 op, 100.00 ns, 100.0000 ns/op
WorkloadResult  23: 1 op, 300.00 ns, 300.0000 ns/op
WorkloadResult  24: 1 op, 100.00 ns, 100.0000 ns/op
WorkloadResult  25: 1 op, 100.00 ns, 100.0000 ns/op
WorkloadResult  26: 1 op, 100.00 ns, 100.0000 ns/op
WorkloadResult  27: 1 op, 100.00 ns, 100.0000 ns/op
WorkloadResult  28: 1 op, 100.00 ns, 100.0000 ns/op
WorkloadResult  29: 1 op, 100.00 ns, 100.0000 ns/op
WorkloadResult  30: 1 op, 0.00 ns, 0.0000 ns/op
WorkloadResult  31: 1 op, 100.00 ns, 100.0000 ns/op
WorkloadResult  32: 1 op, 100.00 ns, 100.0000 ns/op
WorkloadResult  33: 1 op, 200.00 ns, 200.0000 ns/op
WorkloadResult  34: 1 op, 200.00 ns, 200.0000 ns/op
WorkloadResult  35: 1 op, 300.00 ns, 300.0000 ns/op
WorkloadResult  36: 1 op, 100.00 ns, 100.0000 ns/op
WorkloadResult  37: 1 op, 100.00 ns, 100.0000 ns/op
WorkloadResult  38: 1 op, 0.00 ns, 0.0000 ns/op
WorkloadResult  39: 1 op, 100.00 ns, 100.0000 ns/op
WorkloadResult  40: 1 op, 100.00 ns, 100.0000 ns/op
WorkloadResult  41: 1 op, 100.00 ns, 100.0000 ns/op
WorkloadResult  42: 1 op, 200.00 ns, 200.0000 ns/op
WorkloadResult  43: 1 op, 100.00 ns, 100.0000 ns/op
WorkloadResult  44: 1 op, 0.00 ns, 0.0000 ns/op
WorkloadResult  45: 1 op, 100.00 ns, 100.0000 ns/op
WorkloadResult  46: 1 op, 100.00 ns, 100.0000 ns/op
WorkloadResult  47: 1 op, 0.00 ns, 0.0000 ns/op
WorkloadResult  48: 1 op, 0.00 ns, 0.0000 ns/op
WorkloadResult  49: 1 op, 0.00 ns, 0.0000 ns/op
WorkloadResult  50: 1 op, 0.00 ns, 0.0000 ns/op
WorkloadResult  51: 1 op, 100.00 ns, 100.0000 ns/op
WorkloadResult  52: 1 op, 100.00 ns, 100.0000 ns/op
WorkloadResult  53: 1 op, 100.00 ns, 100.0000 ns/op
WorkloadResult  54: 1 op, 100.00 ns, 100.0000 ns/op
WorkloadResult  55: 1 op, 200.00 ns, 200.0000 ns/op
WorkloadResult  56: 1 op, 100.00 ns, 100.0000 ns/op
WorkloadResult  57: 1 op, 200.00 ns, 200.0000 ns/op
WorkloadResult  58: 1 op, 100.00 ns, 100.0000 ns/op
WorkloadResult  59: 1 op, 100.00 ns, 100.0000 ns/op
WorkloadResult  60: 1 op, 100.00 ns, 100.0000 ns/op
WorkloadResult  61: 1 op, 0.00 ns, 0.0000 ns/op
WorkloadResult  62: 1 op, 100.00 ns, 100.0000 ns/op
WorkloadResult  63: 1 op, 100.00 ns, 100.0000 ns/op
WorkloadResult  64: 1 op, 300.00 ns, 300.0000 ns/op
WorkloadResult  65: 1 op, 300.00 ns, 300.0000 ns/op
WorkloadResult  66: 1 op, 200.00 ns, 200.0000 ns/op
WorkloadResult  67: 1 op, 300.00 ns, 300.0000 ns/op
WorkloadResult  68: 1 op, 300.00 ns, 300.0000 ns/op
WorkloadResult  69: 1 op, 200.00 ns, 200.0000 ns/op
WorkloadResult  70: 1 op, 100.00 ns, 100.0000 ns/op
WorkloadResult  71: 1 op, 0.00 ns, 0.0000 ns/op
WorkloadResult  72: 1 op, 0.00 ns, 0.0000 ns/op
WorkloadResult  73: 1 op, 100.00 ns, 100.0000 ns/op
WorkloadResult  74: 1 op, 100.00 ns, 100.0000 ns/op
WorkloadResult  75: 1 op, 100.00 ns, 100.0000 ns/op
WorkloadResult  76: 1 op, 100.00 ns, 100.0000 ns/op
WorkloadResult  77: 1 op, 300.00 ns, 300.0000 ns/op
WorkloadResult  78: 1 op, 200.00 ns, 200.0000 ns/op
WorkloadResult  79: 1 op, 300.00 ns, 300.0000 ns/op
WorkloadResult  80: 1 op, 300.00 ns, 300.0000 ns/op
WorkloadResult  81: 1 op, 100.00 ns, 100.0000 ns/op
WorkloadResult  82: 1 op, 100.00 ns, 100.0000 ns/op
WorkloadResult  83: 1 op, 100.00 ns, 100.0000 ns/op
WorkloadResult  84: 1 op, 200.00 ns, 200.0000 ns/op
WorkloadResult  85: 1 op, 100.00 ns, 100.0000 ns/op
WorkloadResult  86: 1 op, 0.00 ns, 0.0000 ns/op
WorkloadResult  87: 1 op, 100.00 ns, 100.0000 ns/op
WorkloadResult  88: 1 op, 100.00 ns, 100.0000 ns/op
WorkloadResult  89: 1 op, 200.00 ns, 200.0000 ns/op
WorkloadResult  90: 1 op, 200.00 ns, 200.0000 ns/op
WorkloadResult  91: 1 op, 100.00 ns, 100.0000 ns/op
WorkloadResult  92: 1 op, 300.00 ns, 300.0000 ns/op
WorkloadResult  93: 1 op, 100.00 ns, 100.0000 ns/op
WorkloadResult  94: 1 op, 100.00 ns, 100.0000 ns/op
WorkloadResult  95: 1 op, 100.00 ns, 100.0000 ns/op
// GC:  0 0 0 0 1
// Threading:  0 0 1

// AfterAll
// Benchmark Process 115932 has exited with code 0.

Mean = 142.105 ns, StdErr = 9.295 ns (6.54%), N = 95, StdDev = 90.600 ns
Min = 0.000 ns, Q1 = 100.000 ns, Median = 100.000 ns, Q3 = 200.000 ns, Max = 300.000 ns
IQR = 100.000 ns, LowerFence = -50.000 ns, UpperFence = 350.000 ns
ConfidenceInterval = [110.529 ns; 173.682 ns] (CI 99.9%), Margin = 31.577 ns (22.22% of Mean)
Skewness = 0.45, Kurtosis = 2.31, MValue = 3.88

// ** Remained 22 (84.6%) benchmark(s) to run. Estimated finish 2026-02-23 19:52 (0h 0m from now) **
Successfully reverted power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\BouncyCastle.Crypto.Benchmarks.AesEngineBenchmarks-report.csv
  BenchmarkDotNet.Artifacts\results\BouncyCastle.Crypto.Benchmarks.AesEngineBenchmarks-report-github.md
  BenchmarkDotNet.Artifacts\results\BouncyCastle.Crypto.Benchmarks.AesEngineBenchmarks-report.html

// * Detailed results *
AesEngineBenchmarks.Init: .NET 10.0(Runtime=.NET 10.0, InvocationCount=1, UnrollFactor=1)
Runtime = .NET 10.0.3 (10.0.3, 10.0.326.7603), X64 RyuJIT x86-64-v3; GC = Concurrent Workstation
Mean = 883.838 ns, StdErr = 23.183 ns (2.62%), N = 99, StdDev = 230.663 ns
Min = 600.000 ns, Q1 = 700.000 ns, Median = 800.000 ns, Q3 = 1,100.000 ns, Max = 1,400.000 ns
IQR = 400.000 ns, LowerFence = 100.000 ns, UpperFence = 1,700.000 ns
ConfidenceInterval = [805.190 ns; 962.487 ns] (CI 99.9%), Margin = 78.649 ns (8.90% of Mean)
Skewness = 0.47, Kurtosis = 1.86, MValue = 4.1
-------------------- Histogram --------------------
[  534.557 ns ;   684.557 ns) | @@@@@@@@@@@@@@@
[  684.557 ns ;   815.443 ns) | @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[  815.443 ns ;   884.557 ns) | 
[  884.557 ns ; 1,015.443 ns) | @@@@@@@@@@@@@
[1,015.443 ns ; 1,084.557 ns) | 
[1,084.557 ns ; 1,215.443 ns) | @@@@@@@@@@@@@@@@@@@@@@@
[1,215.443 ns ; 1,284.557 ns) | 
[1,284.557 ns ; 1,415.443 ns) | @@@@@@@
---------------------------------------------------

AesEngineBenchmarks.ProcessBlock: .NET 10.0(Runtime=.NET 10.0, InvocationCount=1, UnrollFactor=1)
Runtime = .NET 10.0.3 (10.0.3, 10.0.326.7603), X64 RyuJIT x86-64-v3; GC = Concurrent Workstation
Mean = 422.000 ns, StdErr = 11.244 ns (2.66%), N = 100, StdDev = 112.439 ns
Min = 300.000 ns, Q1 = 300.000 ns, Median = 400.000 ns, Q3 = 500.000 ns, Max = 600.000 ns
IQR = 200.000 ns, LowerFence = 0.000 ns, UpperFence = 800.000 ns
ConfidenceInterval = [383.866 ns; 460.134 ns] (CI 99.9%), Margin = 38.134 ns (9.04% of Mean)
Skewness = 0.33, Kurtosis = 1.68, MValue = 5.56
-------------------- Histogram --------------------
[268.206 ns ; 331.794 ns) | @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[331.794 ns ; 368.206 ns) | 
[368.206 ns ; 431.794 ns) | @@@@@@@@@@@@@@@@@@@@@@@@
[431.794 ns ; 468.206 ns) | 
[468.206 ns ; 531.794 ns) | @@@@@@@@@@@@@@@@@@@@@@
[531.794 ns ; 568.206 ns) | 
[568.206 ns ; 631.794 ns) | @@@@@@@@@@@@@@@@@@
---------------------------------------------------

AesEngineBenchmarks.Init: .NET Framework 4.8.1(Runtime=.NET Framework 4.8.1, InvocationCount=1, UnrollFactor=1)
Runtime = .NET Framework 4.8.1 (4.8.9325.0), X64 RyuJIT VectorSize=256; GC = Concurrent Workstation
Mean = 1.481 μs, StdErr = 0.069 μs (4.64%), N = 98, StdDev = 0.680 μs
Min = 0.500 μs, Q1 = 0.900 μs, Median = 1.400 μs, Q3 = 1.800 μs, Max = 3.200 μs
IQR = 0.900 μs, LowerFence = -0.450 μs, UpperFence = 3.150 μs
ConfidenceInterval = [1.248 μs; 1.714 μs] (CI 99.9%), Margin = 0.233 μs (15.73% of Mean)
Skewness = 0.79, Kurtosis = 2.77, MValue = 4.06
-------------------- Histogram --------------------
[0.307 μs ; 0.657 μs) | @@
[0.657 μs ; 1.043 μs) | @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[1.043 μs ; 1.257 μs) | @@@@
[1.257 μs ; 1.643 μs) | @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[1.643 μs ; 2.057 μs) | @@@@@@@@@@
[2.057 μs ; 2.443 μs) | @@@@@@@@@
[2.443 μs ; 2.657 μs) | @@
[2.657 μs ; 3.043 μs) | @@@@@@@
[3.043 μs ; 3.393 μs) | @@
---------------------------------------------------

AesEngineBenchmarks.ProcessBlock: .NET Framework 4.8.1(Runtime=.NET Framework 4.8.1, InvocationCount=1, UnrollFactor=1)
Runtime = .NET Framework 4.8.1 (4.8.9325.0), X64 RyuJIT VectorSize=256; GC = Concurrent Workstation
Mean = 142.105 ns, StdErr = 9.295 ns (6.54%), N = 95, StdDev = 90.600 ns
Min = 0.000 ns, Q1 = 100.000 ns, Median = 100.000 ns, Q3 = 200.000 ns, Max = 300.000 ns
IQR = 100.000 ns, LowerFence = -50.000 ns, UpperFence = 350.000 ns
ConfidenceInterval = [110.529 ns; 173.682 ns] (CI 99.9%), Margin = 31.577 ns (22.22% of Mean)
Skewness = 0.45, Kurtosis = 2.31, MValue = 3.88
-------------------- Histogram --------------------
[  0.000 ns ;  26.061 ns) | @@@@@@@@@@@
[ 26.061 ns ;  73.939 ns) | 
[ 73.939 ns ; 126.061 ns) | @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[126.061 ns ; 173.939 ns) | 
[173.939 ns ; 226.061 ns) | @@@@@@@@@@@@@@@@@@@
[226.061 ns ; 273.939 ns) | 
[273.939 ns ; 326.061 ns) | @@@@@@@@@@@@@@@@
---------------------------------------------------

// * Summary *

BenchmarkDotNet v0.15.8, Windows 11 (10.0.26200.7918/25H2/2025Update/HudsonValley2)
13th Gen Intel Core i9-13900K 3.00GHz, 1 CPU, 32 logical and 24 physical cores
.NET SDK 10.0.200-preview.0.26103.119
  [Host]               : .NET 10.0.3 (10.0.3, 10.0.326.7603), X64 RyuJIT x86-64-v3
  .NET 10.0            : .NET 10.0.3 (10.0.3, 10.0.326.7603), X64 RyuJIT x86-64-v3
  .NET Framework 4.8.1 : .NET Framework 4.8.1 (4.8.9325.0), X64 RyuJIT VectorSize=256

InvocationCount=1  UnrollFactor=1  

| Method       | Job                  | Runtime              | Mean       | Allocated |
|------------- |--------------------- |--------------------- |-----------:|----------:|
| Init         | .NET 10.0            | .NET 10.0            |   883.8 ns |     200 B |
| ProcessBlock | .NET 10.0            | .NET 10.0            |   422.0 ns |         - |
| Init         | .NET Framework 4.8.1 | .NET Framework 4.8.1 | 1,480.6 ns |         - |
| ProcessBlock | .NET Framework 4.8.1 | .NET Framework 4.8.1 |   142.1 ns |         - |

// * Warnings *
MultimodalDistribution
  AesEngineBenchmarks.Init: .NET 10.0                    -> It seems that the distribution is bimodal (mValue = 4.1)
  AesEngineBenchmarks.ProcessBlock: .NET 10.0            -> It seems that the distribution is multimodal (mValue = 5.56)
  AesEngineBenchmarks.Init: .NET Framework 4.8.1         -> It seems that the distribution is bimodal (mValue = 4.06)
  AesEngineBenchmarks.ProcessBlock: .NET Framework 4.8.1 -> It seems that the distribution is bimodal (mValue = 3.88)
MinIterationTime
  AesEngineBenchmarks.Init: .NET 10.0                    -> The minimum observed iteration time is 700ns which is very small. It's recommended to increase it to at least 100ms using more operations.
  AesEngineBenchmarks.ProcessBlock: .NET 10.0            -> The minimum observed iteration time is 400ns which is very small. It's recommended to increase it to at least 100ms using more operations.
  AesEngineBenchmarks.Init: .NET Framework 4.8.1         -> The minimum observed iteration time is 600ns which is very small. It's recommended to increase it to at least 100ms using more operations.
  AesEngineBenchmarks.ProcessBlock: .NET Framework 4.8.1 -> The minimum observed iteration time is 100ns which is very small. It's recommended to increase it to at least 100ms using more operations.

// * Hints *
HideColumnsAnalyser
  Summary -> Hidden columns: Error, StdDev, Median
Outliers
  AesEngineBenchmarks.Init: .NET 10.0                    -> 1 outlier  was  removed (2.20 μs)
  AesEngineBenchmarks.Init: .NET Framework 4.8.1         -> 2 outliers were removed (4.10 μs, 7.70 μs)
  AesEngineBenchmarks.ProcessBlock: .NET Framework 4.8.1 -> 5 outliers were removed (500.00 ns..600.00 ns)

// * Legends *
  Mean      : Arithmetic mean of all measurements
  Allocated : Allocated memory per single operation (managed only, inclusive, 1KB = 1024B)
  1 ns      : 1 Nanosecond (0.000000001 sec)

// * Diagnostic Output - MemoryDiagnoser *


// ***** BenchmarkRunner: End *****
Run time: 00:00:01 (1.26 sec), executed benchmarks: 4

// Found 10 benchmarks:
//   ArraysCloneBenchmarks.CloneSmall16Bytes: .NET 10.0(Runtime=.NET 10.0)
//   ArraysCloneBenchmarks.CloneMedium128Bytes: .NET 10.0(Runtime=.NET 10.0)
//   ArraysCloneBenchmarks.CloneLarge1024Bytes: .NET 10.0(Runtime=.NET 10.0)
//   ArraysCloneBenchmarks.CloneInt128Elements: .NET 10.0(Runtime=.NET 10.0)
//   ArraysCloneBenchmarks.CloneLong128Elements: .NET 10.0(Runtime=.NET 10.0)
//   ArraysCloneBenchmarks.CloneSmall16Bytes: .NET Framework 4.8.1(Runtime=.NET Framework 4.8.1)
//   ArraysCloneBenchmarks.CloneMedium128Bytes: .NET Framework 4.8.1(Runtime=.NET Framework 4.8.1)
//   ArraysCloneBenchmarks.CloneLarge1024Bytes: .NET Framework 4.8.1(Runtime=.NET Framework 4.8.1)
//   ArraysCloneBenchmarks.CloneInt128Elements: .NET Framework 4.8.1(Runtime=.NET Framework 4.8.1)
//   ArraysCloneBenchmarks.CloneLong128Elements: .NET Framework 4.8.1(Runtime=.NET Framework 4.8.1)

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// **************************
// Benchmark: ArraysCloneBenchmarks.CloneSmall16Bytes: .NET 10.0(Runtime=.NET 10.0)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet BouncyCastle.Crypto.Benchmarks-1.dll --anonymousPipes 2244 2096 --benchmarkName BouncyCastle.Crypto.Benchmarks.ArraysCloneBenchmarks.CloneSmall16Bytes --job ".NET 10.0" --benchmarkId 2 in D:\repos\bcgit\bc-csharp\crypto\benchmark\BouncyCastle.Crypto.Benchmarks\bin\Release\net10.0\BouncyCastle.Crypto.Benchmarks-1\bin\Release\net10.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.15.8
// Runtime=.NET 10.0.3 (10.0.3, 10.0.326.7603), X64 RyuJIT x86-64-v3
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX2+BMI1+BMI2+F16C+FMA+LZCNT+MOVBE,AVX,SSE3+SSSE3+SSE4.1+SSE4.2+POPCNT,X86Base+SSE+SSE2,AES+PCLMUL,AvxVnni,SERIALIZE VectorSize=256
// Job: .NET 10.0

OverheadJitting  1: 1 op, 80700.00 ns, 80.7000 us/op
WorkloadJitting  1: 1 op, 813200.00 ns, 813.2000 us/op

OverheadJitting  2: 16 op, 123400.00 ns, 7.7125 us/op
WorkloadJitting  2: 16 op, 112400.00 ns, 7.0250 us/op

WorkloadPilot    1: 16 op, 2100.00 ns, 131.2500 ns/op
WorkloadPilot    2: 32 op, 2300.00 ns, 71.8750 ns/op
WorkloadPilot    3: 64 op, 4200.00 ns, 65.6250 ns/op
WorkloadPilot    4: 128 op, 7200.00 ns, 56.2500 ns/op
WorkloadPilot    5: 256 op, 16300.00 ns, 63.6719 ns/op
WorkloadPilot    6: 512 op, 21500.00 ns, 41.9922 ns/op
WorkloadPilot    7: 1024 op, 54100.00 ns, 52.8320 ns/op
WorkloadPilot    8: 2048 op, 98800.00 ns, 48.2422 ns/op
WorkloadPilot    9: 4096 op, 198800.00 ns, 48.5352 ns/op
WorkloadPilot   10: 8192 op, 441700.00 ns, 53.9185 ns/op
WorkloadPilot   11: 16384 op, 797000.00 ns, 48.6450 ns/op
WorkloadPilot   12: 32768 op, 1641100.00 ns, 50.0824 ns/op
WorkloadPilot   13: 65536 op, 3612400.00 ns, 55.1208 ns/op
WorkloadPilot   14: 131072 op, 6636400.00 ns, 50.6317 ns/op
WorkloadPilot   15: 262144 op, 12753800.00 ns, 48.6519 ns/op
WorkloadPilot   16: 524288 op, 22822900.00 ns, 43.5312 ns/op
WorkloadPilot   17: 1048576 op, 43354400.00 ns, 41.3460 ns/op
WorkloadPilot   18: 2097152 op, 78517200.00 ns, 37.4399 ns/op
WorkloadPilot   19: 4194304 op, 149416500.00 ns, 35.6237 ns/op
WorkloadPilot   20: 8388608 op, 285437200.00 ns, 34.0268 ns/op
WorkloadPilot   21: 16777216 op, 573461300.00 ns, 34.1810 ns/op

OverheadWarmup   1: 16777216 op, 25301100.00 ns, 1.5081 ns/op
OverheadWarmup   2: 16777216 op, 25283000.00 ns, 1.5070 ns/op
OverheadWarmup   3: 16777216 op, 25639100.00 ns, 1.5282 ns/op
OverheadWarmup   4: 16777216 op, 25301200.00 ns, 1.5081 ns/op
OverheadWarmup   5: 16777216 op, 25280900.00 ns, 1.5069 ns/op
OverheadWarmup   6: 16777216 op, 25271700.00 ns, 1.5063 ns/op
OverheadWarmup   7: 16777216 op, 25265600.00 ns, 1.5059 ns/op
OverheadWarmup   8: 16777216 op, 25328100.00 ns, 1.5097 ns/op
OverheadWarmup   9: 16777216 op, 23545600.00 ns, 1.4034 ns/op

OverheadActual   1: 16777216 op, 17654500.00 ns, 1.0523 ns/op
OverheadActual   2: 16777216 op, 17615600.00 ns, 1.0500 ns/op
OverheadActual   3: 16777216 op, 17628700.00 ns, 1.0508 ns/op
OverheadActual   4: 16777216 op, 17634600.00 ns, 1.0511 ns/op
OverheadActual   5: 16777216 op, 17617900.00 ns, 1.0501 ns/op
OverheadActual   6: 16777216 op, 17639900.00 ns, 1.0514 ns/op
OverheadActual   7: 16777216 op, 17622500.00 ns, 1.0504 ns/op
OverheadActual   8: 16777216 op, 17678700.00 ns, 1.0537 ns/op
OverheadActual   9: 16777216 op, 17616200.00 ns, 1.0500 ns/op
OverheadActual  10: 16777216 op, 17616300.00 ns, 1.0500 ns/op
OverheadActual  11: 16777216 op, 17613000.00 ns, 1.0498 ns/op
OverheadActual  12: 16777216 op, 17665400.00 ns, 1.0529 ns/op
OverheadActual  13: 16777216 op, 17631000.00 ns, 1.0509 ns/op
OverheadActual  14: 16777216 op, 17966400.00 ns, 1.0709 ns/op
OverheadActual  15: 16777216 op, 17621000.00 ns, 1.0503 ns/op

WorkloadWarmup   1: 16777216 op, 575777000.00 ns, 34.3190 ns/op
WorkloadWarmup   2: 16777216 op, 572804600.00 ns, 34.1418 ns/op
WorkloadWarmup   3: 16777216 op, 569126500.00 ns, 33.9226 ns/op
WorkloadWarmup   4: 16777216 op, 569429400.00 ns, 33.9406 ns/op
WorkloadWarmup   5: 16777216 op, 571335000.00 ns, 34.0542 ns/op
WorkloadWarmup   6: 16777216 op, 571224100.00 ns, 34.0476 ns/op
WorkloadWarmup   7: 16777216 op, 568744000.00 ns, 33.8998 ns/op
WorkloadWarmup   8: 16777216 op, 570605700.00 ns, 34.0108 ns/op
WorkloadWarmup   9: 16777216 op, 572403900.00 ns, 34.1179 ns/op
WorkloadWarmup  10: 16777216 op, 570054100.00 ns, 33.9779 ns/op

